InvoiceID,CustomerID,InvoiceDate,ProductCategory,ProductID,Quantity,UnitPrice,DiscountPct,PaymentMethod,Returned
INV105155,C1885,2025-10-14 20:46:00,Sports,P289,5,1499,30,NetBanking,0
INV105156,C1201,2025-01-31 17:24:00,Electronics,P174,3,199,15,UPI,0
INV105157,C1840,2025-01-29 08:13:00,Fashion,P841,4,299,0,Card,0
INV105158,C1510,2025-12-17 05:27:00,Grocery,P436,2,999,10,Cash,1
INV105159,C1050,2024-05-20 20:25:00,Grocery,P233,4,499,15,Wallet,0
INV105160,C1359,2024-10-26 06:45:00,Home,P616,4,199,5,Card,0
INV105161,C1181,2024-04-08 03:48:00,Fashion,P704,2,1499,30,UPI,0
INV105162,C1688,2025-06-26 18:57:00,Fashion,P252,4,4999,15,Card,0
INV105163,C1251,2025-09-01 06:57:00,Grocery,P841,4,799,15,Wallet,0
INV105164,C1433,2025-10-13 18:52:00,Sports,P733,4,199,30,Cash,1
INV105165,C1072,2025-06-05 07:31:00,Grocery,P564,2,4999,5,NetBanking,0
INV105166,C1056,2025-04-23 01:19:00,Electronics,P878,2,799,15,UPI,0
INV105167,C1026,2025-10-11 10:29:00,Electronics,P775,2,299,5,UPI,1
INV105168,C1337,2024-08-31 17:47:00,Electronics,P354,1,199,15,NetBanking,0
INV105169,C1926,2024-04-25 09:00:00,Home,P315,3,799,15,Card,0
INV105170,C1454,2024-03-01 17:49:00,Electronics,P960,5,199,10,Wallet,0
INV105171,C1814,2024-06-12 02:25:00,Books,P449,5,4999,20,Wallet,0
INV105172,C1464,2025-11-07 20:34:00,Electronics,P780,3,2499,15,UPI,0
INV105173,C1495,2024-08-22 21:24:00,Grocery,P592,2,1499,10,NetBanking,0
INV105174,C1349,2025-08-31 11:00:00,Grocery,P147,1,199,15,NetBanking,0
INV105175,C1148,2024-11-09 14:14:00,Fashion,P861,5,499,20,Wallet,0
INV105176,C1368,2025-01-11 14:19:00,Fashion,P302,3,1499,10,UPI,0
INV105177,C1945,2024-12-23 12:03:00,Grocery,P657,4,1499,10,UPI,0
INV105178,C1172,2024-12-09 16:04:00,Sports,P697,2,2499,0,Cash,0
INV105179,C1296,2025-03-31 06:12:00,Books,P722,1,199,0,Wallet,0
INV105180,C1150,2025-06-30 09:00:00,Electronics,P163,1,299,15,Cash,0
INV105181,C1851,2024-05-11 21:23:00,Home,P408,1,799,15,Card,0
INV105182,C1533,2025-07-02 14:30:00,Fashion,P890,2,199,10,UPI,0
INV105183,C1949,2024-07-06 13:08:00,Books,P257,5,2499,10,UPI,0
INV105184,C1435,2024-10-24 11:52:00,Electronics,P814,2,2499,30,UPI,1
INV105185,C1774,2024-12-27 20:42:00,Books,P261,5,4999,0,Cash,0
INV105186,C1917,2024-10-20 12:32:00,Grocery,P734,4,299,0,UPI,0
INV105187,C1091,2025-01-19 17:48:00,Grocery,P354,5,499,0,Wallet,0
INV105188,C1278,2025-06-19 09:51:00,Fashion,P193,5,299,10,UPI,0
INV105189,C1398,2024-12-04 15:29:00,Home,P843,1,999,10,Card,0
INV105190,C1315,2024-11-05 09:39:00,Grocery,P651,3,999,20,NetBanking,0
INV105191,C1831,2025-02-01 18:05:00,Grocery,P995,2,199,15,Cash,0
INV105192,C1751,2025-12-01 10:25:00,Home,P256,4,299,20,NetBanking,0
INV105193,C1011,2024-07-01 12:20:00,Books,P109,3,799,10,Wallet,0
INV105194,C1852,2024-07-31 21:08:00,Home,P427,5,1499,0,UPI,0
INV105195,C1256,2024-09-19 22:41:00,Books,P909,4,299,30,Wallet,1
INV105196,C1732,2025-06-08 03:50:00,Books,P996,1,1499,20,Cash,0
INV105197,C1280,2024-04-17 06:18:00,Books,P274,1,999,0,NetBanking,1
INV105198,C1086,2024-09-03 17:01:00,Fashion,P857,5,499,15,Card,0
INV105199,C1634,2024-09-21 14:08:00,Fashion,P816,2,2499,20,Cash,0
INV105200,C1995,2025-10-17 10:40:00,Sports,P606,1,199,15,Card,0
INV105201,C1175,2025-03-25 18:57:00,Books,P664,3,4999,10,NetBanking,0
INV105202,C1988,2025-07-10 06:34:00,Electronics,P807,5,4999,30,NetBanking,0
INV105203,C1454,2024-11-18 17:13:00,Sports,P460,3,199,15,Card,0
INV105204,C1852,2024-07-25 05:41:00,Home,P158,1,1499,5,Card,0
INV105205,C1541,2025-10-16 21:20:00,Home,P457,2,499,30,UPI,1
INV105206,C1816,2024-11-30 15:05:00,Electronics,P500,4,799,5,UPI,0
INV105207,C1900,2024-12-04 13:08:00,Grocery,P916,1,799,30,NetBanking,0
INV105208,C1415,2024-04-25 04:23:00,Grocery,P329,2,799,10,Cash,0
INV105209,C1990,2025-09-09 17:35:00,Grocery,P971,4,4999,0,Wallet,1
INV105210,C1508,2024-11-12 18:05:00,Sports,P611,2,499,30,NetBanking,0
INV105211,C1009,2024-10-22 03:24:00,Grocery,P815,4,999,30,UPI,0
INV105212,C1073,2024-02-26 22:41:00,Sports,P222,5,2499,15,Cash,0
INV105213,C1832,2024-07-18 23:40:00,Home,P726,1,199,0,UPI,0
INV105214,C1600,2025-02-19 22:24:00,Books,P669,3,2499,30,Cash,1
INV105215,C1903,2025-07-19 18:38:00,Books,P570,5,299,15,Cash,1
INV105216,C1708,2024-10-01 20:55:00,Fashion,P766,4,2499,15,Card,1
INV105217,C1173,2024-10-31 04:10:00,Home,P852,5,2499,5,UPI,0
INV105218,C1923,2024-07-07 22:48:00,Grocery,P341,1,199,15,Card,0
INV105219,C1053,2024-03-31 03:11:00,Home,P156,5,1499,20,UPI,0
INV105220,C1766,2024-02-21 04:43:00,Books,P783,3,1499,0,UPI,0
INV105221,C1671,2024-04-30 23:57:00,Grocery,P437,5,4999,30,Wallet,0
INV105222,C1540,2024-10-20 02:57:00,Electronics,P650,1,999,0,Wallet,0
INV105223,C1554,2025-11-06 20:41:00,Fashion,P557,1,799,5,UPI,0
INV105224,C1881,2024-08-17 05:18:00,Electronics,P312,2,499,15,Wallet,0
INV105225,C1165,2025-08-05 17:56:00,Grocery,P133,2,2499,0,Cash,0
INV105226,C1706,2024-10-04 04:32:00,Home,P476,2,1499,30,UPI,0
INV105227,C1191,2025-08-12 01:49:00,Electronics,P699,3,999,30,Card,0
INV105228,C1943,2024-12-24 04:49:00,Fashion,P682,1,4999,10,UPI,0
INV105229,C1442,2025-12-20 06:40:00,Electronics,P199,2,799,20,Cash,1
INV105230,C1089,2024-01-28 19:05:00,Sports,P170,3,4999,5,Wallet,1
INV105231,C1942,2024-07-20 12:44:00,Home,P751,1,4999,30,NetBanking,1
INV105232,C1900,2025-12-28 06:40:00,Grocery,P547,3,299,10,UPI,0
INV105233,C1905,2025-10-25 14:13:00,Books,P221,5,499,5,UPI,1
INV105234,C1642,2025-06-11 19:55:00,Grocery,P574,1,1499,0,Cash,0
INV105235,C1719,2024-05-27 22:14:00,Electronics,P501,3,4999,10,Cash,0
INV105236,C1440,2025-02-09 20:18:00,Sports,P726,2,299,10,Wallet,0
INV105237,C1414,2024-11-17 09:23:00,Books,P420,3,299,0,Wallet,0
INV105238,C1842,2024-08-05 01:36:00,Electronics,P128,3,1499,5,Card,0
INV105239,C1367,2025-08-24 01:46:00,Books,P345,4,999,5,Wallet,1
INV105240,C1893,2024-09-01 09:32:00,Grocery,P776,5,799,20,Wallet,0
INV105241,C1801,2024-09-06 03:22:00,Fashion,P510,1,199,20,UPI,0
INV105242,C1444,2024-05-31 08:04:00,Books,P193,1,999,15,Cash,0
INV105243,C1022,2025-11-25 21:36:00,Fashion,P635,4,4999,20,Cash,0
INV105244,C1942,2024-09-06 09:47:00,Electronics,P460,3,499,0,UPI,1
INV105245,C1722,2025-10-25 20:07:00,Sports,P224,4,299,15,Cash,0
INV105246,C1662,2024-03-12 00:38:00,Fashion,P436,3,499,30,Card,1
INV105247,C1977,2025-07-23 16:45:00,Home,P196,3,999,15,UPI,0
INV105248,C1247,2024-03-09 10:37:00,Electronics,P936,5,999,5,UPI,0
INV105249,C1144,2024-09-26 06:26:00,Sports,P314,2,299,0,Card,0
INV105250,C1585,2024-05-24 07:24:00,Fashion,P768,5,2499,10,Wallet,1
INV105251,C1513,2024-04-19 21:49:00,Home,P979,1,4999,10,UPI,0
INV105252,C1032,2024-12-21 02:29:00,Home,P706,4,299,15,UPI,1
INV105253,C1104,2024-03-08 22:48:00,Sports,P452,4,499,20,Wallet,1
INV105254,C1177,2024-11-08 21:24:00,Sports,P166,5,1499,0,NetBanking,0
INV105255,C1353,2024-04-12 16:50:00,Books,P851,1,4999,0,UPI,0
INV105256,C1314,2025-05-04 05:17:00,Home,P767,3,299,30,Cash,0
INV105257,C1942,2025-05-29 23:28:00,Books,P245,5,999,30,Cash,0
INV105258,C1401,2025-04-03 03:00:00,Electronics,P313,1,799,15,UPI,0
INV105259,C1134,2025-10-17 08:29:00,Books,P971,2,299,10,UPI,0
INV105260,C1182,2025-06-18 18:52:00,Fashion,P437,4,4999,5,NetBanking,0
INV105261,C1141,2025-10-03 16:13:00,Fashion,P613,5,499,15,Card,0
INV105262,C1455,2024-04-07 09:36:00,Sports,P753,3,299,20,Wallet,0
INV105263,C1669,2025-06-17 03:57:00,Electronics,P634,5,1499,20,Wallet,0
INV105264,C1781,2025-04-02 19:36:00,Electronics,P738,2,1499,30,Wallet,0
INV105265,C1972,2025-10-11 00:24:00,Fashion,P257,1,499,15,Wallet,0
INV105266,C1014,2025-11-02 07:46:00,Books,P523,3,799,10,UPI,1
INV105267,C1820,2025-11-03 10:27:00,Home,P927,1,499,30,Cash,0
INV105268,C1534,2024-08-20 13:26:00,Home,P805,3,1499,5,Cash,0
INV105269,C1769,2025-10-31 18:42:00,Books,P880,2,999,20,NetBanking,0
INV105270,C1599,2024-08-07 18:52:00,Electronics,P797,5,199,10,NetBanking,0
INV105271,C1147,2024-07-09 07:56:00,Grocery,P920,4,799,30,UPI,1
INV105272,C1569,2025-03-04 23:10:00,Electronics,P948,5,799,15,NetBanking,1
INV105273,C1294,2024-01-20 20:56:00,Fashion,P548,5,999,30,Wallet,0
INV105274,C1089,2024-08-03 21:07:00,Sports,P682,4,199,0,Card,0
INV105275,C1002,2024-11-25 04:19:00,Books,P831,1,199,5,NetBanking,1
INV105276,C1563,2025-06-23 18:01:00,Books,P685,2,4999,5,NetBanking,0
INV105277,C1549,2025-04-23 08:20:00,Grocery,P982,1,499,30,Wallet,0
INV105278,C1428,2025-07-14 08:38:00,Home,P662,4,1499,0,Wallet,0
INV105279,C1125,2024-08-13 01:34:00,Home,P704,5,299,5,NetBanking,0
INV105280,C1928,2025-11-16 22:03:00,Grocery,P617,4,2499,30,UPI,0
INV105281,C1491,2024-02-11 06:01:00,Fashion,P205,3,999,20,Cash,0
INV105282,C1010,2024-10-14 03:14:00,Sports,P276,1,199,30,NetBanking,0
INV105283,C1824,2025-05-19 20:55:00,Grocery,P437,2,2499,30,Cash,0
INV105284,C1273,2024-02-29 08:16:00,Home,P863,1,4999,20,Cash,0
INV105285,C1660,2024-10-27 00:12:00,Home,P895,1,2499,20,UPI,0
INV105286,C1327,2024-11-02 13:13:00,Fashion,P258,1,799,15,Cash,1
INV105287,C1435,2024-12-01 20:50:00,Books,P728,4,799,0,Cash,0
INV105288,C1707,2025-11-27 22:56:00,Sports,P494,1,499,0,UPI,0
INV105289,C1756,2024-07-08 11:03:00,Sports,P998,4,799,30,NetBanking,0
INV105290,C1707,2025-01-15 10:08:00,Electronics,P284,5,999,15,UPI,0
INV105291,C1767,2025-05-06 14:24:00,Fashion,P731,5,4999,5,Cash,0
INV105292,C1446,2024-12-27 16:51:00,Sports,P911,1,299,30,UPI,0
INV105293,C1051,2025-08-23 10:29:00,Fashion,P833,2,799,0,NetBanking,1
INV105294,C1425,2024-05-13 12:24:00,Electronics,P929,1,199,0,Card,0
INV105295,C1492,2025-09-17 20:55:00,Home,P258,2,4999,0,Cash,1
INV105296,C1899,2025-01-30 23:57:00,Fashion,P940,2,1499,20,UPI,0
INV105297,C1580,2024-10-23 05:01:00,Sports,P825,2,999,5,UPI,0
INV105298,C1978,2024-06-06 02:23:00,Books,P263,3,299,10,Cash,0
INV105299,C1836,2024-05-23 03:55:00,Grocery,P513,5,199,30,Card,0
INV105300,C1302,2024-10-05 12:30:00,Sports,P619,5,1499,5,NetBanking,0
INV105301,C1302,2025-10-29 05:53:00,Books,P883,4,199,5,NetBanking,1
INV105302,C1560,2024-08-13 18:32:00,Books,P362,4,299,0,NetBanking,0
INV105303,C1609,2024-08-26 21:28:00,Grocery,P743,4,499,20,UPI,0
INV105304,C1557,2025-08-22 10:35:00,Books,P303,2,199,0,Wallet,1
INV105305,C1422,2025-04-24 17:44:00,Fashion,P279,4,799,15,Cash,0
INV105306,C1326,2024-08-13 00:58:00,Sports,P817,1,1499,30,Card,1
INV105307,C1894,2024-03-22 09:17:00,Fashion,P515,2,799,5,NetBanking,0
INV105308,C1806,2024-02-07 11:35:00,Electronics,P564,5,499,0,Card,0
INV105309,C1170,2025-08-05 20:55:00,Books,P275,4,4999,30,Wallet,0
INV105310,C1716,2024-07-06 19:53:00,Grocery,P502,2,999,5,Wallet,1
INV105311,C1719,2024-11-22 10:12:00,Sports,P116,1,199,5,UPI,1
INV105312,C1429,2024-10-04 10:03:00,Electronics,P448,1,499,10,UPI,0
INV105313,C1718,2025-05-30 23:48:00,Home,P325,4,199,15,UPI,1
INV105314,C1568,2024-04-10 07:27:00,Fashion,P811,1,799,30,Card,1
INV105315,C1797,2024-07-22 21:06:00,Books,P531,2,499,10,NetBanking,0
INV105316,C1714,2025-04-27 21:35:00,Books,P167,2,799,10,UPI,1
INV105317,C1916,2025-12-05 02:09:00,Home,P906,4,799,5,UPI,0
INV105318,C1850,2024-04-06 05:56:00,Grocery,P117,4,2499,30,Card,0
INV105319,C1338,2025-04-27 20:07:00,Books,P193,5,299,30,Wallet,0
INV105320,C1389,2025-02-07 17:43:00,Fashion,P991,2,499,20,Wallet,0
INV105321,C1744,2025-12-31 18:18:00,Home,P730,5,2499,10,Wallet,0
INV105322,C1098,2025-09-04 02:36:00,Home,P452,2,999,30,UPI,0
INV105323,C1812,2025-07-05 01:36:00,Fashion,P724,2,1499,30,Wallet,0
INV105324,C1446,2024-08-08 16:41:00,Fashion,P938,2,1499,30,Cash,0
INV105325,C1218,2024-09-19 17:37:00,Electronics,P911,2,2499,30,UPI,0
INV105326,C1720,2024-06-21 07:01:00,Sports,P269,4,199,10,Wallet,0
INV105327,C1788,2025-02-19 01:30:00,Electronics,P883,2,199,20,Wallet,0
INV105328,C1424,2024-08-07 04:18:00,Books,P555,2,199,10,NetBanking,0
INV105329,C1771,2024-09-29 11:31:00,Home,P113,3,1499,15,NetBanking,0
INV105330,C1375,2025-03-03 20:37:00,Fashion,P211,5,2499,10,UPI,0
INV105331,C1377,2025-03-07 15:00:00,Books,P292,3,799,30,NetBanking,1
INV105332,C1002,2025-07-20 19:01:00,Sports,P776,4,1499,30,Wallet,0
INV105333,C1867,2025-06-08 07:06:00,Electronics,P158,3,2499,20,Card,0
INV105334,C1793,2024-05-24 17:58:00,Electronics,P706,4,1499,5,Wallet,1
INV105335,C1828,2025-11-22 23:41:00,Sports,P610,5,299,20,Card,0
INV105336,C1174,2025-01-24 10:38:00,Grocery,P816,2,4999,5,Cash,0
INV105337,C1374,2024-06-06 14:38:00,Home,P883,1,799,15,Wallet,0
INV105338,C1902,2025-10-16 23:36:00,Home,P128,4,199,5,Cash,0
INV105339,C1092,2024-06-20 01:14:00,Home,P862,1,4999,30,NetBanking,0
INV105340,C1773,2024-11-04 15:23:00,Grocery,P747,1,299,30,Wallet,0
INV105341,C1034,2024-01-20 20:30:00,Home,P862,4,999,30,Cash,0
INV105342,C1951,2025-09-01 19:32:00,Fashion,P765,3,299,20,Cash,1
INV105343,C1812,2025-07-17 22:08:00,Sports,P365,2,499,15,Wallet,1
INV105344,C1975,2024-03-13 20:00:00,Home,P512,2,1499,15,UPI,0
INV105345,C1614,2025-06-25 01:42:00,Grocery,P946,3,1499,15,Wallet,0
INV105346,C1844,2025-11-29 04:14:00,Fashion,P344,4,1499,30,Cash,1
INV105347,C1202,2025-05-10 08:58:00,Grocery,P966,5,299,30,Card,1
INV105348,C1744,2025-10-26 13:23:00,Grocery,P138,3,999,5,NetBanking,0
INV105349,C1335,2025-03-06 04:33:00,Fashion,P219,2,799,20,Cash,0
INV105350,C1482,2024-04-24 12:52:00,Electronics,P782,5,4999,0,Card,1
INV105351,C1478,2025-10-03 07:34:00,Books,P543,5,299,10,Cash,0
INV105352,C1329,2024-02-22 05:02:00,Electronics,P465,1,2499,10,Cash,0
INV105353,C1887,2025-03-05 06:59:00,Electronics,P764,2,999,15,Cash,0
INV105354,C1008,2024-12-07 07:02:00,Books,P170,4,2499,10,Cash,0
INV105355,C1284,2025-05-03 22:02:00,Fashion,P174,5,2499,0,Cash,0
INV105356,C1704,2024-06-12 00:03:00,Sports,P481,3,1499,15,NetBanking,0
INV105357,C1581,2024-08-17 06:18:00,Fashion,P714,2,799,15,NetBanking,0
INV105358,C1047,2025-11-14 11:17:00,Books,P346,3,299,10,NetBanking,0
INV105359,C1746,2024-04-15 19:35:00,Books,P839,3,499,15,Card,1
INV105360,C1021,2025-10-12 03:30:00,Electronics,P221,3,999,0,NetBanking,0
INV105361,C1559,2024-09-20 13:58:00,Books,P641,4,1499,20,NetBanking,0
INV105362,C1209,2024-03-28 23:43:00,Home,P236,4,999,0,Cash,0
INV105363,C1903,2024-08-22 07:59:00,Fashion,P715,3,299,5,NetBanking,0
INV105364,C1713,2025-07-24 10:13:00,Electronics,P570,2,4999,5,Card,0
INV105365,C1502,2025-07-03 17:39:00,Electronics,P250,1,2499,5,NetBanking,0
INV105366,C1731,2024-01-01 13:15:00,Grocery,P524,4,1499,20,Wallet,0
INV105367,C1719,2024-03-26 13:05:00,Home,P596,3,499,5,UPI,0
INV105368,C1099,2024-05-19 22:52:00,Grocery,P665,4,799,15,NetBanking,1
INV105369,C1834,2024-12-12 05:38:00,Electronics,P706,2,2499,10,UPI,0
INV105370,C1701,2025-09-19 03:18:00,Grocery,P537,4,4999,0,NetBanking,0
INV105371,C1221,2025-07-16 17:21:00,Electronics,P897,1,299,10,UPI,0
INV105372,C1737,2024-07-23 23:27:00,Home,P995,2,1499,5,UPI,0
INV105373,C1774,2024-01-28 00:39:00,Fashion,P227,1,199,0,UPI,0
INV105374,C1275,2025-11-24 12:45:00,Home,P380,5,4999,5,Cash,0
INV105375,C1692,2025-10-14 12:23:00,Home,P136,2,999,10,UPI,0
INV105376,C1760,2024-08-15 07:54:00,Grocery,P536,3,799,10,Cash,0
INV105377,C1959,2024-05-03 17:35:00,Electronics,P235,5,299,5,UPI,0
INV105378,C1746,2024-08-28 23:06:00,Home,P727,4,999,15,UPI,1
INV105379,C1575,2025-01-29 09:22:00,Home,P526,4,799,10,UPI,0
INV105380,C1896,2024-01-22 07:43:00,Electronics,P110,2,2499,10,Cash,0
INV105381,C1411,2025-04-16 08:48:00,Fashion,P711,3,999,5,Card,0
INV105382,C1744,2024-05-12 11:13:00,Grocery,P197,4,299,20,NetBanking,0
INV105383,C1444,2025-03-30 00:43:00,Books,P826,1,2499,20,NetBanking,1
INV105384,C1343,2024-10-04 19:48:00,Books,P698,5,499,30,Wallet,0
INV105385,C1825,2024-05-28 13:16:00,Home,P953,4,499,20,Cash,0
INV105386,C1435,2025-06-21 06:54:00,Fashion,P182,4,4999,15,Wallet,1
INV105387,C1281,2024-04-09 03:36:00,Electronics,P760,4,199,30,UPI,0
INV105388,C1500,2025-04-26 06:22:00,Fashion,P984,3,4999,20,Cash,0
INV105389,C1482,2025-01-27 02:30:00,Home,P554,1,1499,30,Wallet,0
INV105390,C1463,2025-02-28 07:50:00,Fashion,P973,3,799,5,Card,0
INV105391,C1000,2024-02-19 06:26:00,Electronics,P980,5,499,15,NetBanking,0
INV105392,C1476,2025-01-04 19:07:00,Grocery,P634,4,299,20,Card,0
INV105393,C1024,2025-07-10 05:14:00,Grocery,P318,1,999,10,Cash,1
INV105394,C1725,2024-08-26 03:08:00,Sports,P873,3,299,20,Cash,0
INV105395,C1385,2025-09-02 16:10:00,Grocery,P403,3,199,30,Card,0
INV105396,C1261,2024-05-25 01:58:00,Home,P857,1,2499,5,Card,0
INV105397,C1435,2024-12-08 22:56:00,Home,P776,2,1499,30,UPI,0
INV105398,C1535,2024-08-09 19:13:00,Sports,P628,2,799,5,Card,0
INV105399,C1023,2025-04-07 10:49:00,Grocery,P201,4,799,10,Card,0
INV105400,C1372,2025-02-26 11:40:00,Fashion,P876,1,799,5,NetBanking,0
INV105401,C1526,2025-07-11 19:22:00,Sports,P593,3,2499,30,Card,0
INV105402,C1161,2025-01-24 01:06:00,Electronics,P966,1,799,20,UPI,0
INV105403,C1428,2024-08-27 05:40:00,Electronics,P114,1,999,10,NetBanking,0
INV105404,C1431,2025-08-11 17:54:00,Fashion,P949,5,199,5,Card,0
INV105405,C1833,2024-03-26 23:38:00,Sports,P319,2,299,10,Card,1
INV105406,C1442,2025-03-13 16:43:00,Sports,P407,3,4999,30,Card,0
INV105407,C1157,2025-06-13 07:37:00,Books,P240,5,2499,10,Cash,1
INV105408,C1890,2024-09-03 15:02:00,Sports,P213,4,2499,5,Cash,0
INV105409,C1600,2024-08-05 14:40:00,Fashion,P676,3,499,0,Cash,0
INV105410,C1771,2025-08-30 14:35:00,Home,P463,5,499,20,Wallet,0
INV105411,C1326,2025-11-28 06:49:00,Fashion,P945,5,299,15,NetBanking,0
INV105412,C1557,2024-08-15 00:12:00,Fashion,P356,5,199,5,UPI,0
INV105413,C1940,2024-05-31 12:40:00,Home,P304,1,999,0,Wallet,0
INV105414,C1035,2024-02-16 08:17:00,Sports,P559,2,4999,15,Cash,0
INV105415,C1857,2025-02-18 07:14:00,Grocery,P660,1,1499,10,UPI,0
INV105416,C1297,2025-03-28 00:23:00,Books,P383,2,799,5,Cash,1
INV105417,C1392,2025-05-09 02:10:00,Sports,P580,3,4999,30,Card,1
INV105418,C1632,2024-05-20 23:33:00,Fashion,P713,3,2499,10,Card,0
INV105419,C1935,2025-11-28 16:59:00,Fashion,P798,2,299,10,Wallet,0
INV105420,C1618,2025-03-23 04:59:00,Sports,P560,5,799,20,Card,0
INV105421,C1772,2024-12-30 19:29:00,Home,P254,2,2499,20,Wallet,0
INV105422,C1455,2024-10-07 03:41:00,Fashion,P879,5,1499,5,Cash,0
INV105423,C1362,2024-04-19 11:50:00,Electronics,P865,5,299,20,Cash,0
INV105424,C1672,2025-08-06 09:22:00,Grocery,P135,4,999,30,NetBanking,1
INV105425,C1256,2025-09-29 01:17:00,Fashion,P864,3,299,5,Wallet,0
INV105426,C1082,2025-01-04 13:16:00,Sports,P418,3,299,10,NetBanking,0
INV105427,C1490,2024-10-20 19:00:00,Home,P271,5,799,10,UPI,0
INV105428,C1779,2024-07-27 15:51:00,Books,P306,2,299,30,Card,0
INV105429,C1779,2024-04-06 04:35:00,Electronics,P811,5,1499,20,Wallet,0
INV105430,C1778,2025-09-28 20:39:00,Electronics,P691,3,499,0,Wallet,0
INV105431,C1740,2025-03-25 05:39:00,Home,P517,5,799,0,NetBanking,1
INV105432,C1135,2024-01-18 12:32:00,Grocery,P649,2,499,30,Cash,1
INV105433,C1122,2025-08-10 09:30:00,Home,P121,4,999,20,UPI,0
INV105434,C1535,2025-08-28 15:39:00,Electronics,P563,1,799,5,NetBanking,1
INV105435,C1627,2024-07-13 13:35:00,Grocery,P136,4,299,5,Wallet,0
INV105436,C1010,2024-11-16 18:50:00,Electronics,P106,5,499,20,UPI,0
INV105437,C1003,2025-09-03 01:35:00,Fashion,P274,1,1499,15,Card,0
INV105438,C1861,2024-11-18 17:06:00,Books,P481,2,499,20,Card,0
INV105439,C1500,2024-12-02 23:42:00,Books,P832,3,199,20,UPI,0
INV105440,C1796,2025-06-02 10:55:00,Books,P881,1,4999,20,Wallet,1
INV105441,C1614,2024-06-01 18:42:00,Books,P229,3,4999,20,UPI,0
INV105442,C1006,2024-12-11 07:00:00,Fashion,P191,4,799,10,NetBanking,0
INV105443,C1311,2025-08-07 18:13:00,Electronics,P152,3,4999,0,Card,1
INV105444,C1584,2024-05-23 10:14:00,Electronics,P380,2,1499,0,Cash,1
INV105445,C1111,2025-10-01 17:24:00,Grocery,P557,1,299,15,UPI,0
INV105446,C1897,2025-09-21 02:08:00,Books,P681,1,499,0,Card,0
INV105447,C1069,2024-09-30 10:39:00,Home,P659,3,799,20,Card,1
INV105448,C1517,2024-06-25 08:14:00,Home,P251,3,299,5,Wallet,0
INV105449,C1997,2025-07-01 18:15:00,Books,P395,5,199,5,Card,0
INV105450,C1430,2024-06-25 04:05:00,Electronics,P589,3,799,0,NetBanking,0
INV105451,C1482,2025-04-19 22:18:00,Fashion,P850,5,799,15,UPI,1
INV105452,C1864,2024-11-09 03:06:00,Sports,P201,4,499,15,UPI,0
INV105453,C1765,2025-01-01 02:50:00,Electronics,P823,2,299,15,UPI,0
INV105454,C1003,2025-09-01 08:15:00,Sports,P429,1,299,30,Card,0
INV105455,C1420,2024-09-20 12:54:00,Books,P125,3,999,5,Wallet,0
INV105456,C1751,2024-09-03 20:49:00,Books,P544,5,2499,0,NetBanking,1
INV105457,C1005,2024-01-19 12:14:00,Grocery,P705,2,4999,5,UPI,0
INV105458,C1072,2024-01-25 17:10:00,Books,P518,3,999,30,NetBanking,1
INV105459,C1069,2025-01-30 17:27:00,Electronics,P143,2,999,15,NetBanking,0
INV105460,C1631,2024-12-07 09:36:00,Electronics,P674,1,2499,0,UPI,1
INV105461,C1269,2024-08-18 18:39:00,Books,P399,1,2499,10,Cash,0
INV105462,C1042,2024-04-18 04:25:00,Sports,P559,2,199,5,Wallet,1
INV105463,C1872,2025-06-11 01:06:00,Fashion,P409,3,799,20,Card,0
INV105464,C1813,2024-01-23 16:25:00,Home,P686,2,199,15,Wallet,0
INV105465,C1548,2024-06-26 07:16:00,Electronics,P311,1,499,5,Card,1
INV105466,C1778,2024-03-03 04:38:00,Fashion,P259,3,2499,10,UPI,0
INV105467,C1748,2025-11-15 09:39:00,Home,P661,2,999,30,Cash,0
INV105468,C1779,2025-05-13 11:17:00,Sports,P539,1,799,5,UPI,0
INV105469,C1624,2025-08-12 16:57:00,Sports,P837,4,299,5,Wallet,0
INV105470,C1784,2025-06-02 06:23:00,Fashion,P983,3,499,0,Card,0
INV105471,C1575,2024-10-15 13:46:00,Fashion,P262,1,299,15,Wallet,0
INV105472,C1954,2024-06-26 13:43:00,Electronics,P855,5,1499,30,Cash,0
INV105473,C1858,2025-06-24 02:42:00,Fashion,P966,1,2499,5,UPI,0
INV105474,C1513,2024-06-29 17:41:00,Home,P845,4,299,5,Card,0
INV105475,C1940,2024-02-25 20:20:00,Home,P114,1,499,20,Cash,0
INV105476,C1119,2025-04-18 22:01:00,Grocery,P433,1,4999,15,Cash,0
INV105477,C1275,2024-05-18 11:43:00,Home,P331,1,299,0,NetBanking,0
INV105478,C1187,2024-12-16 13:09:00,Grocery,P367,1,499,10,Card,1
INV105479,C1245,2025-10-27 00:38:00,Sports,P551,4,1499,30,NetBanking,1
INV105480,C1414,2024-12-07 16:46:00,Books,P141,5,4999,0,Cash,1
INV105481,C1119,2025-08-20 16:55:00,Books,P194,1,199,5,UPI,0
INV105482,C1789,2025-05-30 10:02:00,Books,P487,4,2499,0,UPI,0
INV105483,C1117,2024-07-03 21:26:00,Fashion,P840,2,4999,10,Card,0
INV105484,C1013,2024-06-02 20:25:00,Electronics,P898,3,499,10,Wallet,0
INV105485,C1701,2025-12-02 12:05:00,Home,P541,4,199,10,Card,0
INV105486,C1545,2025-04-06 11:10:00,Books,P221,1,799,0,NetBanking,1
